ticker,RSI,Stoch,BB_bbm,BB_bbh,BB_bbl,Volume_Spike,PER,PBV,bandarmology_score,latest_close,latest_volume,target
BBRI.JK,39.963209507789,95.07143064099162,5989.954563585538,5309.334949366441,1549.9314151191775,0.9487736976137726,0
BBRI.JK,46.73991135726937,33.37086111390219,1571.501134414556,5724.56335994338,847.7016321410567,3.665594106880759,1
BBRI.JK,26.987128854262092,18.182496720710063,1875.5338239007535,2968.7258315283248,4149.532843007277,2.273336089482156,0
BBRI.JK,51.98197282067113,39.98609717152555,849.9924741021157,8291.3563747896,2091.037950033645,0.6349108857575398,1
BBRI.JK,25.973902572668777,51.42344384136116,4943.109266465319,919.2807811239819,4733.19120590514,1.0185157936989992,0
BBRI.JK,11.061196892789322,94.22017556848527,4724.661633841544,3614.061195192333,562.56207815251,1.3082903629863152,1
BBRI.JK,45.21219949916811,12.203823484477883,4213.826825834527,823.3887428659863,6860.708834655414,1.4421439116800812,1
BBRI.JK,70.4289128254122,42.51558744912447,2059.5624715114163,5063.217606168932,670.758711811688,4.242966918055993,1
BBRI.JK,85.15991532513513,89.48273504276489,4984.249841083139,7878.900168433779,1073.8721394660324,1.1407177396118968,0
BBRI.JK,86.89376194794792,84.45338486781515,6104.900826030356,4840.552452493184,4586.59571793013,4.833225474867862,1
BBRI.JK,53.41568665265988,14.092422497476264,6516.477355655297,1142.6776172541781,7407.5529030336465,3.9067748926239556,1
BBRI.JK,33.47905397744305,1.4079822715084456,1991.3180306660388,6205.168524351768,6020.737560744999,3.1086078789488547,1
BBRI.JK,38.67725828354181,11.586905952512971,6973.2756940669515,5505.220108279085,2782.8310752111765,0.5050800813729135,0
BBRI.JK,63.507300213088584,66.59223566174967,4934.733407807953,2734.03825427101,4406.766152226293,2.038048998818191,0
BBRI.JK,67.0595829778396,76.07850486168974,4709.578981771222,6679.18908063876,3931.2589543689546,2.7091175810335715,0
BBRI.JK,18.871265664946506,43.93365018657701,2012.8940175154714,7671.320585604479,3801.360073433888,2.903722745486642,1
BBRI.JK,82.60531791408744,24.929222914887493,3577.871922767223,6556.631551417237,2063.0270667159384,0.5695035671782064,0
BBRI.JK,65.58279464317636,88.04678390152577,5182.65536100345,2900.2878024098263,1193.7345318034077,2.391365938317969,1
BBRI.JK,24.925604710882865,89.25589984899777,4545.066814367381,6969.149233554297,6767.443664460628,1.7264166798649465,0
BBRI.JK,31.770579950770824,64.76901205413623,503.90282746486866,3352.9224078566435,2598.7078700141046,0.9903480950861203,0
BBRI.JK,43.39288025190232,22.210781047073024,1398.9902550026209,3234.0406126588423,7097.51341258326,1.751374073699625,1
BBRI.JK,54.648160161387295,40.383617105804085,986.6918533173616,2568.6275407780404,2190.476243012138,3.5422605096309843,0
BBRI.JK,34.07026478534157,28.484049437746762,776.6521051589959,5396.03645514018,3993.8871137634733,0.44709800599994887,0
BBRI.JK,37.60569984213464,63.435134470136376,5605.290886660751,4770.929937371235,3606.871310240296,2.8538868275423743,0
BBRI.JK,63.77084379247029,76.16196153287176,2282.2815799429973,6339.319971464283,3042.8710856707353,3.2350679868491814,1
BBRI.JK,41.90595539556425,81.6431873219384,6487.588437384134,1748.2044745251642,4032.8013760220665,3.5399014725962332,0
BBRI.JK,57.27143545505935,67.75643618422824,624.4087169589211,4621.1398134792835,2046.7952151454626,3.2968293939653592,1
BBRI.JK,85.24186115916832,39.75720210875223,4383.135128956101,7209.795341963258,5213.615325126929,3.729037372355706,1
BBRI.JK,83.97548946228503,87.7339353380981,2434.562207863667,5796.873165971723,6211.416511418572,2.8649638956774193,1
BBRI.JK,30.86633398643272,99.62536997579244,7740.645134665952,4988.432956176426,6672.586219484845,1.105794120038621,0
BBRI.JK,37.93676596901287,72.59556788702393,7228.326949644328,7602.337072907682,5948.122598296248,3.281751901540581,0
